#q1           q2            q3            q4            q5            q6            lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
-3.3283360336544112e-16  9.9999999999999978e-01  5.2655667929544681e-01  2.2294426111836185e+00  2.7045906653890346e+00  7.3741496207688799e+00  3.6647310712494319e-01  -4.8720867189783140e-01  3.2832458679555004e-01  2.2814585799937837e-01  -2.6177140859496906e-01  6.6926202450888733e-02  
1.5126638332838619e-16  1.0000000000000002e+00  -2.0995597309002678e-01  2.1954151025489455e+00  -1.0419460947399835e+00  6.4181134506411590e+00  -2.7580808626136111e-01  3.1222402253797782e-01  1.0426334015166581e-01  -9.2741356146169060e-02  8.7826015879521203e-03  3.3795033925930210e-02  
1.2216461761433482e-16  1.0000000000000002e+00  -4.9047628418402024e-02  1.8850983054497263e+00  -1.1980787651688489e-01  4.4724330313250436e+00  -3.0149137935510029e-01  -8.8485882708377400e-02  3.0989485662248722e-01  -5.5262735346715483e-02  -6.3247329979790295e-02  5.9676157289742911e-02  
4.6872516852562558e-16  1.0000000000000002e+00  1.0145468571832892e+00  3.2714727486738431e+00  6.6018948433256046e+00  1.7589859870134461e+01  1.1336970532921256e+00  -1.6270244203584913e-01  -3.7227281002417451e-01  3.7640716135626501e-01  -1.5584908532812380e-01  2.5368240687209241e-02  
-6.4650023515466566e-16  1.0000000000000004e+00  -1.9513069292535465e-01  1.9891797175069335e+00  -9.7391301504717143e-01  5.2185244571616698e+00  -9.2315867866903073e-02  -1.2638663031688549e-01  -1.4896197604427291e-01  2.8125001116451553e-02  8.1543376422399810e-02  4.2760176165050123e-02  
8.9897895341431277e-17  1.0000000000000007e+00  -6.2133608819419395e-01  2.4765764549990434e+00  -3.3859293765822405e+00  9.2909353058576762e+00  -7.2324749520488729e-01  -1.2721564773275715e-01  2.0033498533964000e-01  1.9056569060004921e-01  8.0656571053251400e-02  1.9831921908546438e-02  
1.5904081375519503e-17  1.0000000000000002e+00  -5.1510498057221438e-02  2.1285521558748299e+00  -3.0773503253492873e-01  6.1270531871386495e+00  -2.0102066809275065e-02  -4.9669683737437097e-02  -2.0628869951728523e-02  1.1572672095782117e-01  1.0543747472454283e-02  3.4560799541139388e-03  
8.5785613445216746e-16  1.0000000000000000e+00  -5.3525240877108482e-01  2.4929953966310920e+00  -3.1140796981703196e+00  9.5837104424466375e+00  -6.0487792571536092e-01  -3.4144056646191696e-02  2.3595541830858707e-01  1.6819423267518707e-01  2.4625159050229189e-02  2.6671816440738136e-03  
-4.3430619251838611e-15  9.9999999999999978e-01  1.9580977945153519e-01  2.0393293743692347e+00  1.0303869883498882e+00  5.5355826278245770e+00  4.1495673121147152e-02  -2.1625028356107169e-02  1.9801490204938413e-01  -9.6129383908584460e-03  -8.8241404097361295e-02  4.3956832116600550e-02  
-2.3239306166538018e-17  1.0000000000000002e+00  -1.6041929299826721e-01  1.6532242202815375e+00  -6.2119727563161753e-01  3.3667129067819044e+00  -1.1164418412598254e-01  -8.7713349370724070e-01  -2.4793058721330963e-01  1.2637727691735798e-01  1.6489050306880970e-01  1.1442299254096383e-01  
2.5019612348725608e-16  1.0000000000000002e+00  8.0993712343419871e-02  2.1374377353222562e+00  3.7212937587038220e-01  6.0961653908044964e+00  1.5089351437069154e-01  7.8017057125410003e-02  -9.3914040004330651e-02  4.1081024599286670e-02  8.1399271837842620e-03  1.3680927135983626e-02  
-6.7174913729181830e-17  1.0000000000000000e+00  6.1405935397319900e-01  2.3938837516891049e+00  3.1582856048897292e+00  8.4520479945809370e+00  7.8946900433276102e-01  -1.5507084560217832e-01  -2.3439319481400539e-01  1.8527878499323203e-01  -8.7226262104918934e-02  2.6526498697435747e-02  
-2.2966185508260861e-16  9.9999999999999989e-01  -1.0351984737725416e-01  2.2927421893952515e+00  -6.0884965236361843e-01  7.2413798493573749e+00  -8.4812530378644446e-02  2.3163617807356079e-01  1.4629810161371649e-02  1.2770297526963053e-02  7.3050905115518263e-03  1.0274137197878295e-02  
-1.7438929097438017e-16  1.0000000000000002e+00  2.1595830889716847e-01  2.1684765970657245e+00  1.2021830481394480e+00  6.4748771647347390e+00  1.4332169302216832e-01  1.9562559220915227e-02  4.2137458029005329e-02  6.0741127987582876e-02  -4.0890811364632032e-02  1.6795773509930004e-02  
-4.6028974575827191e-16  1.0000000000000002e+00  -3.7521300133344648e-01  2.4138822032334621e+00  -2.1943607401355671e+00  8.4393559633237789e+00  -3.2701817957099832e-01  2.2998417221019773e-01  5.7502698111877922e-02  1.5080612596737326e-02  3.2173470326681067e-02  1.6038914388896278e-02  
-2.1686535735795552e-16  1.0000000000000002e+00  3.0948289163573905e-01  2.1808913505736185e+00  1.4788095544152438e+00  6.4022236538890223e+00  4.7872282465746385e-01  1.6900455176121498e-01  -2.3092107671928469e-01  -1.7190726037534767e-02  -1.9025214849381571e-04  2.6755298265717688e-02  
2.3257724387602135e-15  1.0000000000000004e+00  3.2826901616334156e-02  1.7140250570132431e+00  1.2114527478002041e-01  3.5979052375080469e+00  7.4997442588547042e-02  -5.3289683810247501e-01  -3.5264867066422102e-02  4.1427498805323780e-02  -4.0648482808965545e-03  8.2811968305712677e-02  
1.2311626085598012e-14  1.0000000000000004e+00  5.0192808511496476e-02  2.1633565747592938e+00  3.2225285812281063e-01  6.1858071127412426e+00  -3.4106711119071847e-02  2.7909228947606046e-01  8.6640611741783585e-02  -8.0232502437748515e-02  -2.4989920337888580e-02  3.1343811347496017e-02  
2.8182310946422992e-16  1.0000000000000002e+00  -3.1116460326576334e-01  1.8616116840468302e+00  -1.2592796584485251e+00  4.4732852633078011e+00  -5.3333649333365174e-01  -4.1650964326940210e-01  1.3543785934048294e-01  7.5547488395562037e-02  8.1519395096632585e-02  7.1169465284434713e-02  
-1.4531955734490092e-16  1.0000000000000000e+00  -2.8933787321977084e-01  1.9447229813503859e+00  -1.3974445610380504e+00  5.1211988426081234e+00  -7.9395686967301801e-02  -4.4615386200861618e-01  -3.7690867780324788e-01  1.2168134731751415e-01  1.9441650385004683e-01  6.4341420123274040e-02  
5.3252753602532777e-15  9.9999999999999967e-01  1.3439510379323387e+00  4.0170195979560228e+00  9.5471566577188423e+00  2.6148637332256424e+01  1.7882733938845208e+00  -3.6449863163030005e-01  -8.6211683639177317e-01  7.8590123825447977e-01  -2.6976361954026923e-01  3.4765232200785000e-02  
2.5112027803222826e-15  1.0000000000000004e+00  3.6987708057550145e-01  2.4408698950951573e+00  2.2320342162176021e+00  8.7994572158203468e+00  3.3417074710151573e-01  1.7318282353176212e-01  -9.0509383255249667e-02  5.9532744163157424e-02  -2.0756215259184189e-02  7.6607485293922178e-03  
-1.1733012018400880e-15  9.9999999999999989e-01  -2.3045378735577277e-01  2.2638443552377288e+00  -1.2799286496426072e+00  7.0416512730973215e+00  -1.9654864524361509e-01  2.4507071732161134e-01  1.6057452622846080e-02  -2.6243450722540376e-02  2.5804749147568581e-02  2.1863849155604978e-02  
6.2016753721666525e-15  1.0000000000000000e+00  -4.6793332324976855e-01  2.2498878572653536e+00  -2.2472732535741233e+00  6.9482525295948880e+00  -6.6924486106391667e-01  2.0661332470056978e-01  2.4389724685057285e-01  -5.0031478654698432e-02  3.8088307172993857e-02  4.3353618428883953e-02  
-4.1371168810615250e-16  1.0000000000000002e+00  3.2426982495510398e-01  2.2218049936407427e+00  1.8041511518242084e+00  7.0016993996080261e+00  2.0726626920104102e-01  -1.5074995439644738e-03  9.1245167584349182e-02  5.9061295015296118e-02  -7.4896456007574760e-02  2.5350577786644467e-02  
2.9350774042240496e-16  1.0000000000000002e+00  6.0443653251947373e-02  2.2415122054563024e+00  4.5038437105528351e-01  6.9671884711296732e+00  -3.2316492943055691e-02  9.4219679155925037e-02  7.5207980149791367e-02  7.2024939469473276e-02  -1.9938222383952240e-02  4.7136015326763973e-03  
3.4890200297013230e-16  1.0000000000000024e+00  1.4252389839038253e+00  4.4356747238089822e+00  1.1206804790127384e+01  3.2304618907305930e+01  1.6368450031432507e+00  -1.0784340502960035e-01  -7.6882199381625671e-01  6.3817657327640909e-01  -2.1998130569417257e-01  2.8408811693413506e-02  
-1.4996048635148992e-16  9.9999999999999989e-01  -8.7104449251858077e-02  2.2295122429644549e+00  -4.9116170829068773e-01  6.7435810721988316e+00  -7.4414296400302643e-02  1.9599310282009283e-01  1.0628022613692282e-02  9.2168969988679159e-03  7.6801456759715610e-03  1.3530280652915252e-02  
-5.5225903915122791e-15  1.0000000000000000e+00  8.1564365132586281e-01  3.0055299555719333e+00  5.2815601404382493e+00  1.4735959454265203e+01  8.4417784523127204e-01  1.3068976431154800e-01  -3.1264271272478927e-01  1.6321171867152792e-01  -4.9328533574680450e-02  9.5474254730353279e-03  
2.5404477797633779e-16  1.0000000000000002e+00  4.1030658828876387e-01  2.3667079723268105e+00  2.3560389123302921e+00  8.2364351234706739e+00  3.6458131733879373e-01  5.5053655406840443e-02  -5.0045741475345226e-02  8.3657775327095979e-02  -4.6950099115569244e-02  1.4419713096916593e-02  
-1.5839084071784100e-15  1.0000000000000004e+00  -2.3042696706276677e-01  2.0614034876251321e+00  -1.1108590265088543e+00  5.5299458274540827e+00  -1.7713332881890814e-01  3.0398425447704791e-01  -1.0222128114498517e-01  -2.1932365772441645e-01  7.7191277102787823e-02  7.7112546187075776e-02  
-7.3203534459011183e-16  1.0000000000000004e+00  -9.8227535637895436e-02  1.7092898541181432e+00  -3.5997979204813924e-01  3.5603057290136411e+00  -2.1261185320182577e-01  -3.8707176468129334e-01  7.6907558845813212e-02  -1.0936408030422499e-01  2.3455908177382041e-02  1.2109282003651382e-01  
-8.6145476862087703e-16  1.0000000000000000e+00  1.8110799063784174e-03  2.2388822251579752e+00  1.4310884923668046e-02  6.8242827273239000e+00  -2.2242420766063480e-03  1.7550898069930604e-01  3.6395930313274150e-03  2.9226639297591755e-02  -8.6814929435288779e-04  9.4584878323457407e-03  
-4.0541841779150913e-16  9.9999999999999989e-01  -3.7429917002673158e-01  2.3449148083300195e+00  -2.1196419594632534e+00  7.9320510317925832e+00  -3.4609229225315857e-01  1.1723317729399450e-01  6.2705407796269916e-02  5.3627144668103872e-02  3.6799301417730586e-02  1.5190433575006060e-02  
6.3900591250232068e-16  9.9999999999999944e-01  -9.4372500177870311e-01  3.1432890291385345e+00  -6.0046438424051125e+00  1.6026416875322465e+01  -1.0779871510537962e+00  1.3216035639537419e-02  4.1560971088065196e-01  2.6332213493290324e-01  8.7372343609398564e-02  1.5210724469454361e-02  
6.6332691165662470e-15  9.9999999999999944e-01  -1.8291673377380226e+00  5.3267979991413537e+00  -1.4332477256413622e+01  4.0778188434635219e+01  -3.2252324077308292e+00  -6.1596872018849791e-01  2.3836569790617688e+00  2.1778440512195645e+00  7.4729556057809887e-01  9.1803578355390436e-02  
-8.3694602113325347e-16  1.0000000000000002e+00  -2.4624775355883435e-01  2.0509574748502177e+00  -1.2740574908695637e+00  5.7203400538421798e+00  -1.4081224861969974e-01  -1.7912262909155691e-01  -1.3086282486524384e-01  9.3756125877304294e-02  8.3230429613154175e-02  2.9794664637533254e-02  
-4.9057771543520913e-16  1.0000000000000002e+00  -6.6255420227492701e-01  2.6573181729822584e+00  -3.8295525062706810e+00  1.0778960093498746e+01  -7.5742167804690552e-01  1.4362808518332970e-01  2.8320692023227217e-01  1.0631852696294623e-01  3.7214167102321852e-02  1.3268797835680787e-02  
2.8606063373360071e-16  9.9999999999999978e-01  -1.8947687032446949e-02  1.6723572008655978e+00  -2.3557274604766146e-02  3.3758525830488852e+00  -2.5125103257025605e-01  -4.3515931528113100e-01  3.1664461784041670e-01  -1.4178431170199407e-01  -8.2482506035590347e-02  1.3957256494109266e-01  
-6.8447178099629962e-15  1.0000000000000000e+00  -8.1844814840996469e-02  3.0164228632489740e+00  -8.2376784846653928e-01  1.5315717111121719e+01  -4.0813242583790099e-02  5.0074458510872522e-01  1.3617133398907770e-02  1.5394885438911894e-04  8.1223217031406303e-07  1.6447677041689913e-09  
-9.7119934049583426e-17  1.0000000000000002e+00  -1.0559736390767906e-02  1.9264622011071832e+00  -4.0536576099908607e-02  4.7143807096260781e+00  -2.8681944868875972e-02  -6.7768128872905634e-02  2.0994391183000734e-02  -2.0947144320859607e-02  -2.4950202303367845e-03  4.5856541664137274e-02  
-8.9367855030224000e-17  1.0000000000000002e+00  1.6310649382267695e-01  1.5484988235470478e+00  4.8470186077326777e-01  2.8127434703370460e+00  7.3312445097211687e-01  -4.1917088476183778e-01  -5.5871012907318851e-01  -6.0721913569993069e-01  4.4661928000112101e-02  3.4157655754931288e-01  
2.4739150700014010e-16  1.0000000000000002e+00  -7.9941562778347575e-02  1.9117451275398738e+00  -4.1852107583770654e-01  4.7013118677299657e+00  2.5324971449886952e-02  -2.4925195722290011e-01  -1.4207068608634754e-01  8.3599389546461358e-02  5.3462711921217779e-02  3.3218575964392323e-02  
1.0217495577887410e-16  1.0000000000000002e+00  -1.4323992309683298e-01  2.0622256061871349e+00  -7.1213637631668758e-01  5.6297057637511818e+00  -1.5841262426980088e-01  -3.1298010834753739e-02  3.1389304314232043e-02  5.6030921361964907e-02  1.7646088128025855e-02  2.0034295392772610e-02  
-1.1875906897731271e-15  1.0000000000000000e+00  -1.1845076741338829e+00  3.3393082472831663e+00  -6.8733617257453412e+00  1.6760448376881357e+01  -1.7186994633333268e+00  -4.9240576814499593e-01  5.5425983259628520e-01  7.6507764197869832e-01  4.2708617160723716e-01  8.3655827015673978e-02  
1.4724614339442783e-16  1.0000000000000004e+00  -1.2296408115715891e+00  3.7982402904398502e+00  -8.6669270689780404e+00  2.3735213064749075e+01  -1.4723172731705756e+00  -1.4385845972213293e-01  6.3996606251345645e-01  5.1751792548088404e-01  1.7650089065366989e-01  2.4116587646357733e-02  
7.7263080578650721e-17  1.0000000000000000e+00  6.8447677238069249e-01  2.6663533685160319e+00  4.0365764785414946e+00  1.1136497229741609e+01  6.8335454256207451e-01  -2.4948920207546001e-02  -1.3888736407094102e-01  1.6532394410308732e-01  -9.3770667027566645e-02  2.1916039632821283e-02  
-2.9562045760326552e-16  1.0000000000000002e+00  4.5289419584164475e-01  2.2054203674182551e+00  2.2606376541487276e+00  6.9195482480148893e+00  5.5528862630382669e-01  -1.8462092504128080e-01  -1.3513668853497129e-01  1.5261617780419240e-01  -6.7330711499551249e-02  2.3305233275967417e-02  
8.7586336206511398e-16  1.0000000000000000e+00  5.7271250696108542e-02  1.6626127881046848e+00  2.3553910678647716e-01  3.3346450618995864e+00  -3.1883457266627634e-02  -4.3917196933045177e-01  1.9350409829403825e-01  -1.7613311773009335e-01  -8.7649404485910007e-02  1.5592295549607438e-01  
-1.7935727678831404e-16  1.0000000000000002e+00  5.9950828680706758e-01  2.1516668570925765e+00  2.6806825671054639e+00  6.5865857176934703e+00  9.3267213271515093e-01  -6.4354817838040868e-01  -1.9455363739918524e-01  3.4631838322840891e-01  -1.9603689855756604e-01  5.7792265011167132e-02  
-4.7686076203591972e-16  1.0000000000000000e+00  3.6673776141312231e-01  2.1219958439784850e+00  1.7368648101777349e+00  6.0962211847446541e+00  4.7765279653582449e-01  2.1971657855366838e-02  -1.1675221313739204e-01  1.9353401376842757e-03  -5.3411321981944232e-02  4.1881767597908313e-02  
1.2678319012755702e-18  1.0000000000000002e+00  -3.7325098499315992e-02  2.1573665987183790e+00  -1.0131798220200632e-01  6.2663664682867282e+00  -1.4928940652987902e-01  6.0315877772752061e-02  1.2980793364628598e-01  6.2737579046258929e-02  -2.0880927935188014e-02  9.0944151450736421e-03  
9.3908606483234115e-18  1.0000000000000000e+00  8.4274389998607646e-01  2.4870730694588090e+00  4.0317367523549663e+00  9.1958267055359730e+00  1.2115151618663584e+00  -1.0178022956359059e+00  6.2754888725371945e-03  6.8472795318246271e-01  -5.2150784431347608e-01  1.2180845399255587e-01  
-2.5014881296570500e-14  9.9999999999999956e-01  2.7281719436722829e-01  1.7779687534480055e+00  1.0297432117564818e+00  3.9744093115191950e+00  5.6862504725627561e-01  -4.6142648046785673e-01  -2.0424579667448933e-01  9.5290512892575990e-03  -6.4881916812254525e-02  9.8811639547000063e-02  
-3.9507023261837493e-15  1.0000000000000002e+00  -3.6563894462960173e-01  2.3156310263203519e+00  -2.0237888606777577e+00  7.6992485404759883e+00  -3.8740861128553383e-01  6.4204226734395298e-02  1.1788175617147054e-01  8.3257839634329367e-02  2.4210321586062039e-02  1.0275963425052770e-02  
1.2084769583592040e-16  1.0000000000000007e+00  6.7784423381263348e-01  3.1220282701665876e+00  5.3961901274628161e+00  1.7185118783520238e+01  2.6396271065492333e-01  2.0402656944997111e-01  1.4974354864934589e-01  7.2373011520353039e-02  -1.0029152800375872e-01  2.0265565215370773e-02  
-1.4080617213657655e-15  9.9999999999999778e-01  1.2174062262208922e+00  3.4413180074123138e+00  7.5353027116392175e+00  1.9391971500966662e+01  2.0793427912134916e+00  -1.2491519816899002e+00  -1.0120026430489277e+00  1.3223562177789074e+00  -4.6960492142963711e-01  5.7453691168536887e-02  
4.0955949412295082e-15  1.0000000000000004e+00  -1.0292829097042229e-01  3.0259388071333833e+00  -1.0398391715946409e+00  1.5500983186463049e+01  -5.1250292590362317e-02  5.0115850343136159e-01  1.7108743707682710e-02  2.4572394650055962e-04  1.6693552632590323e-06  4.4211331324105690e-09  
4.0399901206422933e-15  1.0000000000000031e+00  -2.7784499658692337e+00  1.4597406028291116e+01  -7.6425340624912181e+01  4.3007184721301940e+02  -1.0829311721082009e+00  9.6232478441917924e-01  6.1434585516394724e-01  1.5715938168631216e-01  1.9974948884734948e-02  1.0279763909108617e-03  
-3.9040480765806449e-15  1.0000000000000004e+00  -2.5267444128891603e-01  2.1235461926691492e+00  -1.2750065917115665e+00  6.1059710573440551e+00  -2.7721323232961326e-01  1.3242648175426357e-03  5.4441008472319856e-02  4.9576831518683244e-02  3.1544616129708151e-02  2.2344309013298230e-02  
-6.5748352557062226e-17  1.0000000000000007e+00  -3.8957706961490840e-02  2.0402636965224330e+00  -1.0730430087933356e-01  5.5325933521249571e+00  -1.6445196974367665e-01  -1.8506695542600510e-01  1.4741348493732692e-01  1.5693833786349676e-01  -2.4655842444267675e-02  2.8121779405979770e-03  
1.5336343174315913e-14  1.0000000000000000e+00  6.0237650113993535e-01  2.4394120871800280e+00  3.0750112774022091e+00  8.4822763798598295e+00  7.9225105935560525e-01  2.4272698049430391e-01  -2.6835620779945873e-01  -1.1834665153906788e-02  -5.4787338755942730e-02  3.8459357202795912e-02  
1.6172853933669938e-15  1.0000000000000013e+00  -2.0585448810482219e+00  7.7355961189409301e+00  -2.7469460261883764e+01  1.0642646857025773e+02  -1.7054343655078423e+00  6.4759427320239937e-01  1.0499249718410171e+00  4.4234243481920898e-01  8.1361031946511647e-02  5.7572660467975090e-03  
3.3173210504553358e-17  1.0000000000000009e+00  -2.3468576668125318e-01  2.0760980879635786e+00  -1.1964628576781906e+00  5.8401716260764065e+00  -2.1475561312116898e-01  -1.2685309961575536e-01  -7.2294179800480056e-03  9.9506881248900336e-02  4.5480002332412062e-02  1.9815278367742988e-02  
8.5441688344499764e-16  9.9999999999999989e-01  -3.4183570560703791e-01  1.9828878394044915e+00  -1.5213356869639376e+00  5.2999864030420376e+00  -5.4007183721415386e-01  -4.4939023396054345e-01  2.0019843135977392e-01  2.3134830838822895e-01  4.3081574278787227e-02  1.8768666910781908e-02  
-5.8826918886017945e-16  9.9999999999999933e-01  -1.1375160991618747e+00  3.3201175982922178e+00  -6.8478734613790966e+00  1.7208895567880383e+01  -1.6236012093968277e+00  -4.0897235718191965e-01  6.6414734500548833e-01  6.4900137179526540e-01  2.6200826439660407e-01  4.2965504741499669e-02  
5.5772609269651906e-16  1.0000000000000002e+00  4.6847211219466646e-02  1.3973873827942933e+00  2.0162068040404713e-01  2.2204414657350093e+00  -8.7855503980931937e-01  -4.3008507382575306e-01  1.8171303084087316e+00  -1.6166880805424009e+00  -7.5936762534279478e-01  8.5620112416918626e-01  
-1.3775205759760368e-16  1.0000000000000004e+00  -2.6143141184541174e-01  2.3203973595708089e+00  -1.5554828047715219e+00  7.6921331220839280e+00  -2.0572231594493209e-01  1.3068983112881449e-01  2.3047409841842274e-02  5.7325762433625624e-02  2.4124374437013981e-02  8.9322285249148446e-03  
-5.6179405401723919e-17  9.9999999999999978e-01  -3.7496710873828187e-01  1.7029525451403145e+00  -1.3041826190297676e+00  3.6053187279304058e+00  -6.9790611230183641e-01  -3.3553277901992085e-01  -1.9958192164363125e-01  -4.8593612472750081e-01  3.7175389219170507e-01  3.3195562800736572e-01  
3.6812493103678780e-17  1.0000000000000002e+00  -3.9227440308015268e-03  2.0964147386046759e+00  -1.1515638197832145e-01  5.7084833072819672e+00  1.5303231951878116e-01  2.8312908257176611e-01  -1.8276143456794841e-01  -1.2771750469996720e-01  4.0452805743863125e-02  4.4550026233336121e-02  
1.8021853953980602e-17  9.9999999999999911e-01  5.7715947270047840e-01  2.4186105631698367e+00  3.0745987922002467e+00  8.5314800624963709e+00  5.1009012465792491e-01  9.1638771155442958e-02  8.6441571814248941e-02  9.5340786058707699e-03  -1.5238751277568224e-01  5.6994138981395437e-02  
-2.6211887057103108e-16  1.0000000000000002e+00  -4.0905115361076258e-02  1.6881951786169926e+00  -1.5003602877246411e-01  3.4583350027180715e+00  -8.3587474028958691e-02  -4.7043664558120118e-01  2.4056725730806361e-02  -7.1237507719499896e-02  1.2482944723261247e-02  1.1731276969101388e-01  
6.8967078436951530e-17  1.0000000000000000e+00  3.2111657686600725e-01  2.1422932108302106e+00  1.6796788043560116e+00  6.3221244971655945e+00  1.6892192498722269e-01  3.3357634777470058e-02  1.9723314635543071e-01  -2.3642652671831754e-02  -1.1574743676817320e-01  5.0562401692346493e-02  
6.5938099150881855e-16  1.0000000000000000e+00  -3.8106510088955142e-01  2.5058958199527028e+00  -2.3778667284359161e+00  9.4114901052418229e+00  -3.3855954178405978e-01  2.1345470058152916e-01  1.0254597278825997e-01  5.5295966088946956e-02  1.5703272828408468e-02  5.7156801319073426e-03  
1.9975148689785966e-15  1.0000000000000022e+00  1.6954560635978966e+00  5.9368673388329869e+00  1.7945024107478954e+01  6.0595614498069274e+01  1.4220115425478088e+00  5.5174226680634875e-01  -7.4194482445159482e-01  3.0456276684535794e-01  -6.6410634514952646e-02  6.5913109802745494e-03  
1.6722650162111777e-14  1.0000000000000007e+00  -1.3758967655580898e-01  3.0464930111311705e+00  -1.4013355091799313e+00  1.5906056038271078e+01  -6.8283626881277149e-02  5.0206391674644357e-01  2.2821200464343820e-02  4.3644133595748295e-04  3.9614984995826365e-06  1.4106808412199229e-08  
-2.0116638189519850e-16  1.0000000000000002e+00  -3.9866736150597520e-01  2.1786898139506170e+00  -2.0316685280257873e+00  6.6770984178757287e+00  -3.6919333795593789e-01  -9.8128623371917065e-02  -3.8699136797056215e-02  7.5995837519673953e-02  9.6746814327833205e-02  3.6704437748608994e-02  
-1.9786062381509600e-16  1.0000000000000004e+00  -5.8064920017757315e-01  2.6334473107857503e+00  -3.3790316410955050e+00  1.0358615756589529e+01  -6.6311524446448178e-01  3.0397343459929282e-01  2.7944872480428007e-01  3.4159111087643843e-02  9.5888280297322364e-03  1.0957352991397920e-02  
-1.0927652318734488e-16  9.9999999999999989e-01  -2.8029224742868484e-02  2.1707732246791140e+00  -9.4542728148678895e-02  6.3230286493039030e+00  -9.2412732956031127e-02  1.2184482867676348e-01  7.6338485626415278e-02  3.1105911004201934e-02  -1.1593218531332645e-02  1.2840726279749673e-02  
-3.0058277431362354e-15  1.0000000000000000e+00  -2.2674161132673443e-01  2.0660041323701592e+00  -1.1124395927226427e+00  5.6930743480899944e+00  -2.4480903359893000e-01  -3.5818787215433107e-02  2.8150034471022354e-02  3.9709714453242111e-02  3.7367415504887730e-02  2.8410810908792168e-02  
-3.2415117042923454e-15  1.0000000000000009e+00  8.3894908272966895e-01  2.1471376626714531e+00  3.2479994240257950e+00  6.5200119743363434e+00  1.8264638071683905e+00  -3.1290647119913286e+00  4.0116090187691150e-01  2.0182164398517406e+00  -1.6179873577446415e+00  3.8831791220300621e-01  
-7.9668754725595598e-14  1.0000000000000004e+00  1.5562539985874022e-01  3.0596783193321837e+00  1.5933898662863222e+00  1.6169552637576270e+01  7.7067360012443284e-02  5.0265355984157645e-01  -2.5775376068578427e-02  5.5310524712645778e-04  -5.6053381568172270e-06  2.2169768397349894e-08  
-4.0819026298302591e-15  9.9999999999999978e-01  -2.0909798314716173e+00  7.2984968688804015e+00  -2.4276280645393307e+01  8.6661248729392995e+01  -2.2409262676263562e+00  5.6141522390425946e-01  1.5617977460755237e+00  7.8434539687539073e-01  1.6518755155125520e-01  1.3129204279083062e-02  
-9.0801353425983439e-16  1.0000000000000004e+00  -2.2889737627418094e-01  2.0549938151469438e+00  -1.2011774799504527e+00  5.6971630831560516e+00  -8.2048389353535811e-02  -8.2248469631974241e-02  -1.8588794442976761e-01  3.1565310286435534e-02  9.2412309386814218e-02  3.8978493518447621e-02  
1.4912632428827982e-15  1.0000000000000002e+00  -1.8576123743700129e-01  1.9528292059044827e+00  -8.3455652022637428e-01  4.9452194808777641e+00  -2.5522403465761617e-01  -1.6597376729626309e-01  6.2693734831563180e-02  5.1557378681898428e-02  2.9598771814845465e-02  3.6657083898507109e-02  
7.6147932209540056e-16  1.0000000000000002e+00  4.2566596796687695e-01  2.1418449517859677e+00  2.1331146774209784e+00  6.5066384381490163e+00  3.3533285655571776e-01  -2.6317049903923717e-01  1.7564382795843486e-01  1.1742181587494892e-01  -1.6072426322840103e-01  5.1492624221589463e-02  
1.1216627864095678e-16  1.0000000000000000e+00  -2.2967304821916935e-02  2.2068862765621162e+00  -9.0075975479359457e-02  6.5472354573287266e+00  -6.1235540328192013e-02  2.0132105704862946e-01  4.6865850783210490e-02  -1.1374800014810973e-03  -6.4439659693803835e-03  1.5470294297567390e-02  
-2.7805064828191768e-17  9.9999999999999989e-01  -4.1209677012343171e-01  1.9104443032031013e+00  -1.7290985537204109e+00  4.8550039006637391e+00  -3.7206587879096581e-01  -4.3195286643348985e-01  -4.1050482583640935e-01  -3.1819276913039971e-02  3.2763172111727262e-01  1.5214873101170151e-01  
-7.8003288704449911e-17  9.9999999999999989e-01  -3.7317846069444199e-01  2.5224038621552451e+00  -2.3691270001565155e+00  9.5831720753287115e+00  -3.2217172328032723e-01  2.2366432868237418e-01  9.6602338112881811e-02  5.4308038180887530e-02  1.4595383911670309e-02  4.9699175004910426e-03  
-3.4672731219915562e-16  1.0000000000000002e+00  -4.6011491820127132e-01  2.3107966842260055e+00  -2.5988535794161205e+00  8.1021409148525425e+00  -3.7819183513795657e-01  -2.4965147176721056e-01  -3.6404753235527269e-02  1.9846273952300167e-01  9.8708688758352911e-02  1.8457483986016748e-02  
7.5250695980798135e-17  1.0000000000000002e+00  -3.9624857326403756e-01  2.5783414411136527e+00  -2.5958957223543027e+00  1.0035872344698326e+01  -2.5746669850121251e-01  3.1952567929298398e-01  6.0998272449500250e-03  2.0863984775431853e-03  3.4836700180643658e-02  1.3266480012489094e-02  
-1.6174947610734453e-15  9.9999999999999989e-01  4.7504957694117639e-01  2.2552456105844003e+00  2.5185943215138300e+00  7.4261192803787157e+00  3.1111992738971117e-01  -1.8538064999612303e-01  2.3771674107920673e-01  1.0087882166833777e-01  -1.7948194636064316e-01  5.3463648008790374e-02  
3.3377334302738511e-16  9.9999999999999978e-01  -7.7789553371940523e-01  2.7080559703810128e+00  -4.4567920175748643e+00  1.1622658343953793e+01  -9.1301526646225450e-01  -2.6528585310129427e-01  2.5275772149979031e-01  3.1003869195050754e-01  1.2906858321513956e-01  2.3491178460046724e-02  
